"","X.x","primacy_agency_code","pwsid","centroid_lat","centroid_lon","DAC_pre","DAC_post","pop.x","urban","rural","pop_adjust.x","urban_adjust","rural_adjust","pop.y","hisp","white","black","aian","asian","nhpi","other","pop_adjust.y","hisp_adjust","white_adjust","black_adjust","aian_adjust","asian_adjust","nhpi_adjust","other_adjust","...1","mhi_all_weighted","mhi_all_unweighted","mhi_centroid_weighted","mhi_centroid_unweighted","StateCode","PopulationServedCount","X.y","health_based_count","total_count","white_percent","hisp_percent","black_percent","aian_percent","asian_percent","nhpi_percent","other_percent","urban_percent","rural_percent","X","PARTY"
"23630",23630,"TX","TX1011550",30.06765714,-95.50302902,0,0,25073,25073,0,17168.5799173298,17168.5799173298,0,25030,7259,10386,3610,56,2628,34,1057,17166.7416167831,5250.24866201315,7098.77260617559,2466.82276095935,48.1366151657433,1521.25169938068,20.6423626925058,760.866910396111,NA,99835.4784265034,101823.866666667,94558.2661845386,90518.25,"TX",24528,NA,NA,NA,41.3518928905848,30.5838392585826,14.369778587147,0.28040624272391,8.86162169466933,0.120246247967784,4.43221507832475,100,0,40200,"Republican"
"23631",23631,"TX","TX1011860",30.04226578,-95.62177173,0,0,1305,1201,104,146.408001846903,146.391302962889,0.0166988840134671,1305,492,601,53,2,115,0,42,146.127308783755,63.8898414894973,60.0352105249164,5.7777070560959,0.00026307468195223,11.8683126280669,0,4.55597401049665,NA,108976.997816253,106858,NA,NA,"TX",144,NA,NA,NA,41.0841827065733,43.7220407473897,3.9538858986625,0.000180031155122099,8.12189913497285,0,3.11781148124664,99.9885942818679,0.0114057181320792,40201,"Republican"
"23632",23632,"TX","TX1011972",29.90706993,-95.49013254,0,0,337,337,0,23.3645728292789,23.3645728292789,0,337,304,26,0,0,6,0,1,23.3546224612696,21.6327295012112,1.24517821771499,0,0,0.381665121445067,0,0.0950496208983035,NA,56036,56036,NA,NA,"TX",78,63840,0,4,5.33161355864324,92.6271856335339,0,0,1.63421661847887,0,0.406984189343802,100,0,38181,"Democrat"
"23633",23633,"TX","TX1011977",30.02069524,-95.64510259,0,0,1299,1299,0,15.2507847547105,15.2507847547105,0,1299,415,660,103,4,61,0,56,15.2507897750954,4.87226925070407,7.74866916979443,1.20926200680125,0.0469616313320875,0.716164877814334,0,0.657462838649225,NA,113750,113750,NA,NA,"TX",108,NA,NA,NA,50.8083140877598,31.9476520400308,7.92917628945341,0.307929176289454,4.69591993841417,0,4.31100846805235,100,0,40202,"Republican"
"23634",23634,"TX","TX1700090",30.1436999,-95.47294602,0,0,12157,12157,0,5754.06213700239,5754.06213700239,0,12157,2462,7337,833,51,844,10,620,5754.52004761733,1337.95086247462,3355.2601993625,390.711518239921,30.0675708729947,298.205692122538,3.34551570412109,338.978688840638,NA,103435.887440819,98769.1818181818,102902.842503259,98507,"TX",8610,65255,0,1,58.3065168180577,23.2504335966055,6.78964561782517,0.522503538508728,5.18211231614373,0.0581371804501108,5.89065093240908,100,0,36144,"Republican"
"23635",23635,"TX","TX1012392",29.86637729,-95.7085979,0,0,11173,11173,0,6047.97606239279,6047.97606239279,0,11173,5535,1492,3073,14,747,5,307,6047.26749389872,3186.33406743038,792.689421343175,1516.06558587226,9.82733791834867,348.34974304058,2.21721667983235,191.784121614141,NA,84946.1594845796,90342.1818181818,82959.0549939345,89349,"TX",5583,NA,NA,NA,13.1082248659075,52.6904766598331,25.0702583836727,0.162508735197571,5.76044872154309,0.0366647693701225,3.17141786447578,100,0,37030,"Republican"
"23636",23636,"TX","TX1700603",30.1632114,-95.725151,0,0,4527,2138,2389,1956.42766515502,947.886587530217,1008.5410776248,4527,919,3334,67,26,25,0,156,1956.44069040521,225.107585151777,1613.01253132287,32.625989158692,15.3100302099398,9.29787896509103,0,61.0866755968344,NA,133070.191984942,133146.142857143,208359,208359,"TX",1827,65342,0,2,82.4462780412111,11.5059754305741,1.66761963798323,0.782545072029188,0.475244611844854,0,3.12233720635724,48.4498662747703,51.5501337252296,37031,"Republican"
"23637",23637,"TX","TX0670004",32.46925982,-98.67280767,1,1,2508,0,2508,2277.23894488507,0,2277.23894488507,2508,490,1825,103,23,22,0,45,2277.3810173811,472.433538442564,1616.37889755793,102.994766700363,22.9999999999311,21.4383745846803,0,41.1354400956266,NA,34632.5298554368,32186.6666666667,34670,34670,"TX",2629,63066,6,17,70.9753390065885,20.7445980640448,4.5225092294307,1.00993201508197,0.941360906280566,0,1.80626077857322,0,100,39153,"Republican"
"23638",23638,"TX","TX0700063",32.31824076,-96.95222672,0,0,926,0,926,315.709135156418,0,315.709135156418,926,96,742,17,10,7,1,53,315.650057552742,47.3667340410094,220.327849373441,5.82034950590268,4.28310103404872,0.717422803375881,1.00000000000041,36.1346007949645,NA,100388.628031038,95901.5,NA,NA,"TX",501,63123,0,10,69.801301821916,15.0060907348623,1.84392474090715,1.35691438400358,0.227284230181395,0.31680653181358,11.4476775563162,0,100,36628,"Republican"
"23639",23639,"TX","TX0710112",31.95289371,-106.5962068,1,1,230,230,0,59.9225295298797,59.9225295298797,0,230,200,27,1,1,1,0,0,59.9097049618861,49.7306343647347,8.24423934563378,0.964837979002797,0.966293484065148,0.00369978844977127,0,0,NA,39167,39167,NA,NA,"TX",72,63139,0,20,13.7611082392722,83.0093127588807,1.61048694801054,1.61291644597464,0.00617560786207349,0,0,100,0,37886,"Democrat"
"23640",23640,"TX","TX0720020",32.25294297,-98.22032171,0,0,883,0,883,363.099953172267,0,363.099953172267,883,134,706,6,3,2,0,32,363.118342712365,78.4887965568358,259.800314603328,5.00159723057908,3.00000000000105,2.00000000000101,0,14.8276343216209,NA,69887.6306773942,67439.6,NA,NA,"TX",620,63155,0,6,71.5470093476171,21.6152111651955,1.37740142599763,0.826176936585499,0.550784624390418,0,4.08341650021416,0,100,39154,"Republican"
"23641",23641,"TX","TX0740036",33.64203552,-96.23053794,0,0,1148,183,965,719.22290265607,9.22490358637104e-06,719.222893431167,965,55,871,3,6,1,0,29,719.1977365326,38.2362546369586,650.980002416246,3.00000000000015,3.39872094095515,1.00000000000141,0,22.5827585384384,NA,66183.8820690986,63516.75,69744,69744,"TX",975,63195,0,12,90.5147457157964,5.31651487410172,0.417131457401933,0.472571139801007,0.139043819134167,0,3.13999299376476,1.28262094439759e-06,99.999998717379,36316,"Republican"
"23642",23642,"TX","TX1012766",29.84876865,-95.61100588,0,0,1412,1412,0,1034.03679583704,1034.03679583704,0,1412,286,723,89,2,249,0,63,1033.79486917846,187.931993437153,571.143803856191,55.9017062757084,0.812121062834265,171.719874837539,0,46.2853697090393,NA,169653,169653,NA,NA,"TX",1185,63930,0,21,55.2473049426207,18.1788475683285,5.40742732841503,0.0785572735023965,16.6106333042649,0,4.47722958286894,100,0,40203,"Republican"
"23643",23643,"TX","TX1013111",30.01910991,-95.66468402,0,0,2170,2079,91,186.408609247318,186.394689161991,0.0139200853268004,2170,578,1176,199,3,131,0,83,186.439089692268,50.2185535124206,99.9019870535026,17.8448047184755,0.269017156559933,11.3888413213112,0,6.81588592999786,NA,118710.136215974,122291.5,NA,NA,"TX",189,64000,0,8,53.5842495360809,26.9356354374558,9.57138588690264,0.144292249551297,6.10861238386722,0,3.65582450614193,99.9925324879666,0.00746751203338033,40204,"Republican"
"23644",23644,"TX","TX1780015",27.71596042,-97.61601552,0,0,4523,1491,3032,2674.33956397122,100.480938906605,2573.85862506462,4523,2973,1436,33,4,16,3,58,2673.61828061995,1866.98402686393,735.996752091505,18.2687260275881,4.00000000000109,9.11895960930302,2.03219919033997,37.2176168372826,NA,74588.2685111147,70761,67790.0693119036,68648,"TX",2670,65515,0,8,27.5281163891819,69.8298646593268,0.68329597235369,0.1496099884189,0.341071860384967,0.0760093243328943,1.39203180600084,3.75722441010435,96.2427755898956,39392,"Republican"
"23645",23645,"TX","TX1800003",35.27404199,-102.6663966,0,0,131,0,131,116.594581669681,0,116.594581669681,131,15,114,0,0,0,0,2,116.575486813606,14.9999999999955,99.5754868136084,0,0,0,0,2.00000000000233,NA,57625,57625,NA,NA,"TX",160,65529,0,34,85.4171743437116,12.8671991084877,0,0,0,0,1.71562654780087,0,100,37682,"Republican"
"23646",23646,"TX","TX1013193",30.11855596,-95.58386505,0,0,192,0,192,9.60828678848337,0,9.60828678848337,192,125,49,14,1,0,0,3,9.60830061005173,6.25540404300243,2.45211838485695,0.700605252816272,0.0500432323440194,0,0,0.150129697032058,NA,60471,60471,NA,NA,"TX",81,NA,NA,NA,25.5208333333333,65.1041666666667,7.29166666666667,0.520833333333333,0,0,1.5625,0,100,40205,"Republican"
"23647",23647,"TX","TX1910044",35.14689793,-101.835668,0,0,145,0,145,2.6547801465987,0,2.6547801465987,145,43,99,2,0,1,0,0,2.65478257107089,0.787280348662401,1.8125756864553,0.0366176906354605,0,0.0183088453177303,0,0,NA,95750,95750,NA,NA,"TX",87,65753,0,232,68.2758620689656,29.6551724137931,1.37931034482758,0,0.689655172413794,0,0,0,100,37683,"Republican"
"23648",23648,"TX","TX1990014",32.8438697,-96.4674441,0,0,10870,9755,1115,9752.59564993847,8971.11442538806,781.481224550405,10870,968,8592,438,61,279,2,530,9752.24372206212,830.617759004422,7770.10471495901,361.171893028715,55.9894009319159,258.29524580789,2.00000000000006,474.064708330171,NA,138084.83479676,154215.2,190251.842919285,189621.75,"TX",9890,65819,0,8,79.6750464447582,8.5171964798762,3.70347484458012,0.574118146834797,2.64857250463869,0.0205081010790936,4.86108347823294,91.9869411939032,8.01305880609678,36317,"Republican"
"23649",23649,"TX","TX2010055",32.33923878,-94.88315426,0,0,222,0,222,64.2480761974239,0,64.2480761974239,222,63,90,56,0,0,0,13,64.251037101067,25.8770724057258,24.829948006694,10.5142548813843,0,0,0,3.029761807263,NA,71667,71667,NA,NA,"TX",66,65846,0,12,38.6452096759721,40.2749489708954,16.3643348897939,0,0,0,4.71550646333876,0,100,35910,"Republican"
"23650",23650,"TX","TX2020013",31.36777196,-93.68758712,1,1,246,0,246,51.5712734203827,0,51.5712734203827,246,4,230,1,0,2,0,9,51.5704658227042,3.02296716493572,42.4096956681264,1.00000000000269,0,2.00000000000318,0,3.13780298963615,NA,52340,52340,NA,NA,"TX",280,65849,76,119,82.2364021568626,5.86181861402703,1.93909437126402,0,3.87818874252377,0,6.08449611532249,0,100,35911,"Republican"
"23651",23651,"TX","TX0790446",29.6950718,-95.73763872,0,0,7062,7062,0,4482.02484255783,4482.02484255783,0,6576,1530,1451,2052,3,1354,1,185,4483.26813494381,1023.51698763579,940.913663040513,1337.94480301592,2.13577087826095,1049.98485570375,0.713863646744096,128.058191022826,NA,98997.7074890328,101450.6,88459.1373558989,100924,"TX",4143,NA,NA,NA,20.9872270566816,22.829707187447,29.8430690011069,0.0476387049352273,23.4200771423838,0.0159228407772457,2.85635806666806,100,0,36682,"Democrat"
"23652",23652,"TX","TX0790573",29.72489303,-95.93572183,0,0,508,0,508,240.611219554964,0,240.611219554964,508,97,273,130,0,6,0,2,240.605585910698,43.5068609553767,146.999416795403,45.4849874860265,0,3.29594875421968,0,1.31837191967266,NA,126207,126207,NA,NA,"TX",1812,NA,NA,NA,61.0955960307433,18.082232293445,18.9043771838732,0,1.36985545940026,0,0.547939032538497,0,100,38792,"Republican"
"23653",23653,"TX","TX0810019",31.76709298,-96.33002303,1,1,215,0,215,100.999989236992,0,100.999989236992,205,11,183,2,1,1,0,7,100.965287796031,7.99336363114083,85.9757103936055,0.00134581623197147,0.999999999997578,0.999507158883063,0,4.9953607961719,NA,48438,48438,NA,NA,"TX",522,63329,0,51,85.1537318125539,7.91694235279053,0.00133294943376012,0.990439409252977,0.98995127999066,0,4.94760219597796,0,100,36629,"Republican"
"23654",23654,"TX","TX0010004",32.06016755,-95.44759088,0,0,305,0,305,70.8114392462734,0,70.8114392462734,305,12,278,6,1,0,0,8,70.9526121918361,8.46365407392449,58.7844971033451,2.30956447085005,0.384927411808342,0,0,1.00996913190818,NA,71027,71027,NA,NA,"TX",1890,62048,0,72,82.8503634854319,11.9286010937006,3.25508025639089,0.542513376065148,0,0,1.42344178841155,0,100,36630,"Republican"
"23655",23655,"TX","TX0010018",31.88015659,-95.88637007,0,0,1608,0,1608,1103.30975514669,0,1103.30975514669,1608,130,1213,179,5,14,0,67,1103.32186481262,82.4754113445761,842.885034861425,115.722476598452,3.36293913497733,9.47514950041483,0,49.4008533727784,NA,64107.7809672387,64188.6666666667,71393.9832791454,71685,"TX",3012,62051,0,4,76.3952081203951,7.47519051102854,10.4885510102807,0.304801277145764,0.85878380575953,0,4.47746527539072,0,100,36631,"Republican"
"23656",23656,"TX","TX0010039",31.79279544,-95.59196202,1,1,86,0,86,19.935470700586,0,19.935470700586,86,35,46,2,0,0,0,3,19.9027234669888,8.03409722708284,11.4762682178363,0.391844818782132,0,0,0,0.00051320328753286,NA,53203,53203,NA,NA,"TX",249,62060,0,2,57.6617980793993,40.3668233667036,1.96879999579985,0,0,0,0.00257855809725776,0,100,36632,"Republican"
"23657",23657,"TX","TX0030004",31.29304847,-94.73205796,0,0,41982,35372,6610,39111.7179415346,34384.9361267157,4726.78181481892,41982,11461,18731,9676,76,714,19,1305,39112.3536877993,10752.4016947096,17110.1990341086,9249.56143117422,74.2718872722834,682.929218957992,18.9999999999952,1223.99042157664,NA,56280.6179207706,54663.9512195122,49891.7478947825,49224.8148148148,"TX",51236,NA,NA,NA,43.7462781470141,27.4910627484525,23.6486955119234,0.189893678772525,1.74607037052599,0.0485780021106785,3.12942154120081,87.9146658249974,12.0853341750026,38100,"Republican"
"23658",23658,"TX","TX0030102",31.39649972,-94.73843808,0,0,1251,369,882,494.401090627416,22.5781612898747,471.822929337541,1251,359,426,431,1,3,0,31,494.353287912207,71.8453937291855,118.611341519442,283.24941197776,0.999999999998206,2.5483986560635,0,17.0987420297572,NA,70947.5694540429,67087,NA,NA,"TX",659,NA,NA,NA,23.993234073626,14.5332084333066,57.2969612832964,0.202284484487094,0.515501508410332,0,3.45881021687344,4.56677012205253,95.4332298779475,38101,"Republican"
"23659",23659,"TX","TX0080058",29.78629155,-96.22996917,0,0,566,0,566,51.2592828627523,0,51.2592828627523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92273,92273,NA,NA,"TX",123,62142,0,2,NA,NA,NA,NA,NA,NA,NA,0,100,37275,"Republican"
"23660",23660,"TX","TX0910139",33.68804284,-96.78040392,0,0,211,0,211,33.4553812756719,0,33.4553812756719,211,19,183,0,0,0,0,9,33.4352005921497,2.2447932266457,29.1143360457771,0,0,0,0,2.07607131972689,NA,64564.7791758415,64731,NA,NA,"TX",138,NA,NA,NA,87.0768995853218,6.71386199840164,0,0,0,0,6.20923841627657,0,100,36318,"Republican"
"23661",23661,"TX","TX1050080",29.97215867,-97.89925574,0,0,336,220,116,169.557002184804,169.516866887683,0.0401352971215553,336,108,206,2,3,0,0,17,169.555957715966,63.702551395692,93.6586182592566,1.95497614590208,1.41918752896821,0,0,8.82062438614672,NA,82346,82346,NA,NA,"TX",219,64249,0,16,55.2375861756212,37.5702229834968,1.15299761343508,0.837002455169155,0,0,5.2021907722775,99.9763293189875,0.0236706810125192,38583,"Republican"
"23662",23662,"TX","TX1070254",32.21081691,-96.00337327,0,0,15,0,15,0.942520089741961,0,0.942520089741961,15,0,15,0,0,0,0,0,0.942448245820844,0,0.942448245820844,0,0,0,0,0,NA,73375,73375,NA,NA,"TX",684,64353,0,12,100,0,0,0,0,0,0,0,100,36452,"Republican"
"23663",23663,"TX","TX1080001",26.18133516,-98.11722307,0,0,25880,25751,129,19039.2323305104,19021.1612600359,18.0710704744789,24813,22051,2545,29,14,31,2,141,19041.2227254883,16602.8756299649,2252.8306847895,28.0262187402692,13.0002350340509,27.1059535657852,1.99999999999994,115.384003393797,NA,60920.3469655783,55266.0476190476,47662.724475043,44388.8333333333,"TX",21065,64356,0,13,11.8313341389253,87.1943775319667,0.147187074823476,0.068274160863887,0.142354059697551,0.010503527157018,0.605969506566118,99.9050850887222,0.0949149112778039,39762,"Democrat"
"23664",23664,"TX","TX1080236",26.13161074,-97.94376335,0,0,504,500,4,269.709370128534,269.686344929265,0.0230251992696243,504,54,444,1,1,2,0,2,269.28490075238,50.9337296612951,215.332199290938,0.999999999994695,0.00632393338513843,0.0126478667702769,0,1.9999999999972,NA,71895,71895,NA,NA,"TX",300,64377,6,108,79.9644535171862,18.9144395095999,0.371353907033295,0.00234841737040191,0.00469683474080383,0,0.742707814069491,99.9914629590887,0.00853704091135257,39763,"Democrat"
"23665",23665,"TX","TX1090041",31.93966694,-97.27875827,0,0,4245,0,4245,2586.88059930696,0,2586.88059930696,4245,517,3487,41,13,8,0,179,2587.0866037085,398.992614140451,2028.36630747951,31.5676994123287,7.45738092641951,6.66495825367033,0,114.037643496125,NA,67217.9398751253,67637.2,70122.6508538899,71678,"TX",4383,NA,NA,NA,78.4034946712613,15.4224684078418,1.220202654487,0.288254011896224,0.257624087423913,0,4.40795616708988,0,100,36633,"Republican"
"23666",23666,"TX","TX2050070",27.9681023,-97.67239658,0,0,377,0,377,273.133958825777,0,273.133958825777,377,283,83,1,0,0,0,10,272.896167137191,224.378636999311,40.1096370857972,0.999999999999596,0,0,0,7.4078930520831,NA,56536,56536,NA,NA,"TX",540,NA,NA,NA,14.6977649069117,82.2212489655492,0.366439738047649,0,0,0,2.71454638949142,0,100,39393,"Republican"
"23667",23667,"TX","TX2120024",32.19019032,-95.25329626,0,0,13043,4780,8263,9622.28159834825,2720.52503991891,6901.75655842933,12460,1171,9642,891,37,190,4,525,9622.50982751148,932.181247698601,7441.04814759202,667.573480545322,31.833911631047,122.876979808297,2.63941993296641,424.356640303226,NA,87916.8681171797,89761.2857142857,79453.724049185,84845.8571428571,"TX",8841,NA,NA,NA,77.3295977970062,9.68750632016426,6.93762326577915,0.330827530464364,1.27697432386073,0.0274296413334919,4.41004112139183,28.2731804521904,71.7268195478096,35912,"Republican"
"23668",23668,"TX","TX2120034",32.46892594,-95.49185173,0,0,398,0,398,115.973418669034,0,115.973418669034,398,16,364,0,0,7,0,11,115.962926612778,3.73478553401596,107.808806924008,0,0,3.2128915724186,0,1.20644258233572,NA,63538,63538,NA,NA,"TX",903,65952,0,8,92.9683391692949,3.22067202260867,0,0,2.77061959909571,0,1.04036920900096,0,100,35913,"Republican"
"23669",23669,"TX","TX2120077",32.31990178,-95.04428405,1,1,180,0,180,44.2244388791747,0,44.2244388791747,180,46,120,7,2,0,1,4,44.2734790553378,5.70211678252014,33.7156230303666,0.00015661045328972,2.00000000000076,0,0.01064496641916,2.84493766557783,NA,50250,50250,NA,NA,"TX",99,65963,0,3,76.1530915341556,12.8793058602714,0.000353734236909576,4.51737709047202,0,0.0240436637153696,6.42582811714868,0,100,35914,"Republican"
"23670",23670,"TX","TX2140002",26.56510945,-99.13416161,1,1,45,0,45,3.00012209426795,0,3.00012209426795,11,11,0,0,0,0,0,0,3.00674301132482,3.00674301132482,0,0,0,0,0,0,NA,19154,19154,NA,NA,"TX",48,65986,17,111,0,100,0,0,0,0,0,0,100,39445,"Democrat"
"23671",23671,"TX","TX2140003",26.74819939,-99.1512025,1,1,468,0,468,370.737588409332,0,370.737588409332,468,446,15,1,0,2,0,4,370.74605186027,355.630749258473,9.06409933395153,1.0000000000007,0,1.99999999999849,0,3.05120326784592,NA,43576.8084408485,43663.75,35319,35319,"TX",3600,65987,4,38,2.44482693435875,95.9230037579756,0.269726405711689,0,0.539452811422593,0,0.822990090531263,0,100,39446,"Democrat"
"23672",23672,"TX","TX2170002",33.20989616,-100.3125928,0,0,35,0,35,12.1481426954684,0,12.1481426954684,35,0,34,1,0,0,0,0,12.1481541343143,0,11.8599839538815,0.288170180432807,0,0,0,0,NA,63452,63452,NA,NA,"TX",32,65997,0,12,97.6278685860692,0,2.37213141393083,0,0,0,0,0,100,38348,"Republican"
"23673",23673,"TX","TX2200017",32.64438518,-97.22075517,0,0,9946,9405,541,8086.27480113415,7899.31364029039,186.96116084376,9508,1726,5435,1307,50,478,3,509,8084.70776343094,1516.61351113652,4604.73492125766,1109.85387751592,42.5547559879539,366.894268859761,2.99999999999955,441.056428673122,NA,86495.9924475659,88642.6,94919.179094883,84174,"TX",7670,66009,0,8,56.9561084457001,18.7590393557146,13.7278168858008,0.526361091002438,4.53812654205402,0.0371070926468025,5.45544058708127,97.6879197721856,2.3120802278144,39155,"Republican"
"23674",23674,"TX","TX2200376",32.97324294,-97.39294611,0,0,435,402,33,199.272467293487,199.260744477751,0.0117228157359701,435,53,323,14,1,6,0,38,199.55373122068,20.9015358772264,148.214897989637,8.31630193693664,0.095738639298378,5.09100760951938,0,16.9342491680625,NA,136222,136222,136222,136222,"TX",48,66064,0,718,74.2731779972237,10.474139345514,4.16744998255127,0.0479763714327665,2.55119640127871,0,8.48605990199976,99.9941171924576,0.00588280754245134,37485,"Republican"
